"from","to","weight"
"Cuneus_L_t_0","Temporal_Inf_L_t_0",67
"Cuneus_R_t_0","Temporal_Inf_L_t_0",66
"DVARS_t_0","Temporal_Inf_L_t_0",55
"DVARS_t_1","Temporal_Inf_L_t_0",45
"Frontal_Inf_Oper_L_t_0","Temporal_Inf_L_t_0",76
"Frontal_Inf_Oper_L_t_1","Temporal_Inf_L_t_0",2
"Frontal_Inf_Oper_R_t_0","Temporal_Inf_L_t_0",63
"Frontal_Inf_Orb_L_t_0","Temporal_Inf_L_t_0",71
"Frontal_Inf_Orb_R_t_0","Temporal_Inf_L_t_0",64
"Frontal_Inf_Tri_L_t_0","Temporal_Inf_L_t_0",68
"Frontal_Inf_Tri_R_t_0","Temporal_Inf_L_t_0",56
"Frontal_Med_Orb_L_t_0","Temporal_Inf_L_t_0",45
"Frontal_Med_Orb_R_t_0","Temporal_Inf_L_t_0",38
"Frontal_Mid_L_t_0","Temporal_Inf_L_t_0",65
"Frontal_Mid_Orb_L_t_0","Temporal_Inf_L_t_0",56
"Frontal_Mid_Orb_L_t_1","Temporal_Inf_L_t_0",1
"Frontal_Mid_Orb_R_t_0","Temporal_Inf_L_t_0",48
"Frontal_Mid_R_t_0","Temporal_Inf_L_t_0",54
"Frontal_Sup_L_t_0","Temporal_Inf_L_t_0",52
"Frontal_Sup_Medial_L_t_0","Temporal_Inf_L_t_0",55
"Frontal_Sup_Medial_R_t_0","Temporal_Inf_L_t_0",47
"Frontal_Sup_Orb_L_t_0","Temporal_Inf_L_t_0",42
"Frontal_Sup_Orb_R_t_0","Temporal_Inf_L_t_0",50
"Frontal_Sup_R_t_0","Temporal_Inf_L_t_0",49
"Fusiform_L_t_0","Temporal_Inf_L_t_0",66
"Fusiform_R_t_0","Temporal_Inf_L_t_0",72
"Heschl_L_t_0","Temporal_Inf_L_t_0",60
"Heschl_R_t_0","Temporal_Inf_L_t_0",46
"Hippocampus_L_t_0","Temporal_Inf_L_t_0",55
"Hippocampus_R_t_0","Temporal_Inf_L_t_0",50
"Insula_L_t_0","Temporal_Inf_L_t_0",71
"Insula_R_t_0","Temporal_Inf_L_t_0",52
"Lingual_L_t_0","Temporal_Inf_L_t_0",75
"Lingual_R_t_0","Temporal_Inf_L_t_0",62
"Occipital_Inf_L_t_0","Temporal_Inf_L_t_0",45
"Occipital_Inf_R_t_0","Temporal_Inf_L_t_0",71
"Occipital_Mid_L_t_0","Temporal_Inf_L_t_0",74
"Occipital_Mid_R_t_0","Temporal_Inf_L_t_0",58
"Occipital_Sup_L_t_0","Temporal_Inf_L_t_0",61
"Occipital_Sup_R_t_0","Temporal_Inf_L_t_0",49
"Olfactory_L_t_0","Temporal_Inf_L_t_0",60
"Olfactory_R_t_0","Temporal_Inf_L_t_0",41
"Pallidum_L_t_0","Temporal_Inf_L_t_0",49
"Pallidum_R_t_0","Temporal_Inf_L_t_0",44
"Paracentral_Lobule_L_t_0","Temporal_Inf_L_t_0",36
"Paracentral_Lobule_R_t_0","Temporal_Inf_L_t_0",39
"ParaHippocampal_L_t_0","Temporal_Inf_L_t_0",69
"ParaHippocampal_R_t_0","Temporal_Inf_L_t_0",54
"Parietal_Inf_L_t_0","Temporal_Inf_L_t_0",81
"Parietal_Inf_R_t_0","Temporal_Inf_L_t_0",46
"Parietal_Inf_R_t_1","Temporal_Inf_L_t_0",1
"Parietal_Sup_L_t_0","Temporal_Inf_L_t_0",68
"Parietal_Sup_R_t_0","Temporal_Inf_L_t_0",48
"Postcentral_L_t_0","Temporal_Inf_L_t_0",66
"Postcentral_R_t_0","Temporal_Inf_L_t_0",54
"Precentral_L_t_0","Temporal_Inf_L_t_0",52
"Precentral_R_t_0","Temporal_Inf_L_t_0",40
"Precuneus_L_t_0","Temporal_Inf_L_t_0",59
"Precuneus_R_t_0","Temporal_Inf_L_t_0",55
"Putamen_L_t_0","Temporal_Inf_L_t_0",68
"Putamen_R_t_0","Temporal_Inf_L_t_0",49
"Rectus_L_t_0","Temporal_Inf_L_t_0",57
"Rectus_R_t_0","Temporal_Inf_L_t_0",46
"Rolandic_Oper_L_t_0","Temporal_Inf_L_t_0",80
"Rolandic_Oper_L_t_1","Temporal_Inf_L_t_0",1
"Rolandic_Oper_R_t_0","Temporal_Inf_L_t_0",60
"Scan_no_t_0","Temporal_Inf_L_t_0",25
"Supp_Motor_Area_L_t_0","Temporal_Inf_L_t_0",60
"Supp_Motor_Area_R_t_0","Temporal_Inf_L_t_0",34
"SupraMarginal_L_t_0","Temporal_Inf_L_t_0",53
"SupraMarginal_R_t_0","Temporal_Inf_L_t_0",66
"Temporal_Inf_L_t_1","Temporal_Inf_L_t_0",100
"Temporal_Inf_R_t_0","Temporal_Inf_L_t_0",69
"Temporal_Mid_L_t_0","Temporal_Inf_L_t_0",57
"Temporal_Mid_R_t_0","Temporal_Inf_L_t_0",75
"Temporal_Pole_Mid_L_t_0","Temporal_Inf_L_t_0",69
"Temporal_Pole_Mid_R_t_0","Temporal_Inf_L_t_0",63
"Temporal_Pole_Mid_R_t_1","Temporal_Inf_L_t_0",1
"Temporal_Pole_Sup_L_t_0","Temporal_Inf_L_t_0",66
"Temporal_Pole_Sup_R_t_0","Temporal_Inf_L_t_0",57
"Temporal_Sup_L_t_0","Temporal_Inf_L_t_0",55
"Temporal_Sup_R_t_0","Temporal_Inf_L_t_0",72
"Thalamus_L_t_0","Temporal_Inf_L_t_0",58
"Thalamus_R_t_0","Temporal_Inf_L_t_0",39
"Vermis_1_2_t_0","Temporal_Inf_L_t_0",39
"Vermis_10_t_0","Temporal_Inf_L_t_0",34
"Vermis_3_t_0","Temporal_Inf_L_t_0",58
"Vermis_4_5_t_0","Temporal_Inf_L_t_0",54
"Vermis_6_t_0","Temporal_Inf_L_t_0",58
"Vermis_7_t_0","Temporal_Inf_L_t_0",63
"Vermis_8_t_0","Temporal_Inf_L_t_0",56
"Vermis_9_t_0","Temporal_Inf_L_t_0",51
"Amygdala_L_t_1","Temporal_Inf_L_t_1",30
"Amygdala_R_t_1","Temporal_Inf_L_t_1",51
"Angular_L_t_1","Temporal_Inf_L_t_1",60
"Angular_R_t_1","Temporal_Inf_L_t_1",70
"Calcarine_L_t_1","Temporal_Inf_L_t_1",66
"Calcarine_R_t_1","Temporal_Inf_L_t_1",64
"Caudate_L_t_1","Temporal_Inf_L_t_1",72
"Caudate_R_t_1","Temporal_Inf_L_t_1",60
"Cerebelum_10_L_t_1","Temporal_Inf_L_t_1",63
"Cerebelum_10_R_t_1","Temporal_Inf_L_t_1",44
"Cerebelum_3_L_t_1","Temporal_Inf_L_t_1",50
"Cerebelum_3_R_t_1","Temporal_Inf_L_t_1",58
"Cerebelum_4_5_L_t_1","Temporal_Inf_L_t_1",81
"Cerebelum_4_5_R_t_1","Temporal_Inf_L_t_1",64
"Cerebelum_6_L_t_1","Temporal_Inf_L_t_1",63
"Cerebelum_6_R_t_1","Temporal_Inf_L_t_1",61
"Cerebelum_7b_L_t_1","Temporal_Inf_L_t_1",61
"Cerebelum_7b_R_t_1","Temporal_Inf_L_t_1",54
"Cerebelum_8_L_t_1","Temporal_Inf_L_t_1",37
"Cerebelum_8_R_t_1","Temporal_Inf_L_t_1",58
"Cerebelum_9_L_t_1","Temporal_Inf_L_t_1",80
"Cerebelum_9_R_t_1","Temporal_Inf_L_t_1",59
"Cerebelum_Crus1_L_t_1","Temporal_Inf_L_t_1",69
"Cerebelum_Crus1_R_t_1","Temporal_Inf_L_t_1",55
"Cerebelum_Crus2_L_t_1","Temporal_Inf_L_t_1",43
"Cerebelum_Crus2_R_t_1","Temporal_Inf_L_t_1",55
"Cingulum_Ant_L_t_1","Temporal_Inf_L_t_1",68
"Cingulum_Ant_R_t_1","Temporal_Inf_L_t_1",57
"Cingulum_Mid_L_t_1","Temporal_Inf_L_t_1",92
"Cingulum_Mid_R_t_1","Temporal_Inf_L_t_1",79
"Cingulum_Post_L_t_1","Temporal_Inf_L_t_1",50
"Cingulum_Post_R_t_1","Temporal_Inf_L_t_1",48
"Cuneus_L_t_1","Temporal_Inf_L_t_1",67
"Cuneus_R_t_1","Temporal_Inf_L_t_1",66
"DVARS_t_1","Temporal_Inf_L_t_1",55
"Frontal_Inf_Oper_L_t_1","Temporal_Inf_L_t_1",76
"Frontal_Inf_Oper_R_t_1","Temporal_Inf_L_t_1",63
"Frontal_Inf_Orb_L_t_1","Temporal_Inf_L_t_1",71
"Frontal_Inf_Orb_R_t_1","Temporal_Inf_L_t_1",64
"Frontal_Inf_Tri_L_t_1","Temporal_Inf_L_t_1",68
"Frontal_Inf_Tri_R_t_1","Temporal_Inf_L_t_1",56
"Frontal_Med_Orb_L_t_1","Temporal_Inf_L_t_1",45
"Frontal_Med_Orb_R_t_1","Temporal_Inf_L_t_1",38
"Frontal_Mid_L_t_1","Temporal_Inf_L_t_1",65
"Frontal_Mid_Orb_L_t_1","Temporal_Inf_L_t_1",56
"Frontal_Mid_Orb_R_t_1","Temporal_Inf_L_t_1",48
"Frontal_Mid_R_t_1","Temporal_Inf_L_t_1",54
"Frontal_Sup_L_t_1","Temporal_Inf_L_t_1",52
"Frontal_Sup_Medial_L_t_1","Temporal_Inf_L_t_1",55
"Frontal_Sup_Medial_R_t_1","Temporal_Inf_L_t_1",47
"Frontal_Sup_Orb_L_t_1","Temporal_Inf_L_t_1",42
"Frontal_Sup_Orb_R_t_1","Temporal_Inf_L_t_1",50
"Frontal_Sup_R_t_1","Temporal_Inf_L_t_1",49
"Fusiform_L_t_1","Temporal_Inf_L_t_1",66
"Fusiform_R_t_1","Temporal_Inf_L_t_1",72
"Heschl_L_t_1","Temporal_Inf_L_t_1",60
"Heschl_R_t_1","Temporal_Inf_L_t_1",46
"Hippocampus_L_t_1","Temporal_Inf_L_t_1",55
"Hippocampus_R_t_1","Temporal_Inf_L_t_1",50
"Insula_L_t_1","Temporal_Inf_L_t_1",71
"Insula_R_t_1","Temporal_Inf_L_t_1",52
"Lingual_L_t_1","Temporal_Inf_L_t_1",75
"Lingual_R_t_1","Temporal_Inf_L_t_1",62
"Occipital_Inf_L_t_1","Temporal_Inf_L_t_1",45
"Occipital_Inf_R_t_1","Temporal_Inf_L_t_1",71
"Occipital_Mid_L_t_1","Temporal_Inf_L_t_1",74
"Occipital_Mid_R_t_1","Temporal_Inf_L_t_1",58
"Occipital_Sup_L_t_1","Temporal_Inf_L_t_1",61
"Occipital_Sup_R_t_1","Temporal_Inf_L_t_1",49
"Olfactory_L_t_1","Temporal_Inf_L_t_1",60
"Olfactory_R_t_1","Temporal_Inf_L_t_1",41
"Pallidum_L_t_1","Temporal_Inf_L_t_1",49
"Pallidum_R_t_1","Temporal_Inf_L_t_1",44
"Paracentral_Lobule_L_t_1","Temporal_Inf_L_t_1",36
"Paracentral_Lobule_R_t_1","Temporal_Inf_L_t_1",39
"ParaHippocampal_L_t_1","Temporal_Inf_L_t_1",69
"ParaHippocampal_R_t_1","Temporal_Inf_L_t_1",54
"Parietal_Inf_L_t_1","Temporal_Inf_L_t_1",81
"Parietal_Inf_R_t_1","Temporal_Inf_L_t_1",46
"Parietal_Sup_L_t_1","Temporal_Inf_L_t_1",68
"Parietal_Sup_R_t_1","Temporal_Inf_L_t_1",48
"Postcentral_L_t_1","Temporal_Inf_L_t_1",66
"Postcentral_R_t_1","Temporal_Inf_L_t_1",54
"Precentral_L_t_1","Temporal_Inf_L_t_1",52
"Precentral_R_t_1","Temporal_Inf_L_t_1",40
"Precuneus_L_t_1","Temporal_Inf_L_t_1",59
"Precuneus_R_t_1","Temporal_Inf_L_t_1",55
"Putamen_L_t_1","Temporal_Inf_L_t_1",68
"Putamen_R_t_1","Temporal_Inf_L_t_1",49
"Rectus_L_t_1","Temporal_Inf_L_t_1",57
"Rectus_R_t_1","Temporal_Inf_L_t_1",46
"Rolandic_Oper_L_t_1","Temporal_Inf_L_t_1",80
"Rolandic_Oper_R_t_1","Temporal_Inf_L_t_1",60
"Scan_no_t_1","Temporal_Inf_L_t_1",25
"Supp_Motor_Area_L_t_1","Temporal_Inf_L_t_1",60
"Supp_Motor_Area_R_t_1","Temporal_Inf_L_t_1",34
"SupraMarginal_L_t_1","Temporal_Inf_L_t_1",53
"SupraMarginal_R_t_1","Temporal_Inf_L_t_1",66
"Temporal_Inf_R_t_1","Temporal_Inf_L_t_1",69
"Temporal_Mid_L_t_1","Temporal_Inf_L_t_1",57
"Temporal_Mid_R_t_1","Temporal_Inf_L_t_1",75
"Temporal_Pole_Mid_L_t_1","Temporal_Inf_L_t_1",69
"Temporal_Pole_Mid_R_t_1","Temporal_Inf_L_t_1",63
"Temporal_Pole_Sup_L_t_1","Temporal_Inf_L_t_1",66
"Temporal_Pole_Sup_R_t_1","Temporal_Inf_L_t_1",57
"Temporal_Sup_L_t_1","Temporal_Inf_L_t_1",55
"Temporal_Sup_R_t_1","Temporal_Inf_L_t_1",72
"Thalamus_L_t_1","Temporal_Inf_L_t_1",58
"Thalamus_R_t_1","Temporal_Inf_L_t_1",39
"Vermis_1_2_t_1","Temporal_Inf_L_t_1",39
"Vermis_10_t_1","Temporal_Inf_L_t_1",34
"Vermis_3_t_1","Temporal_Inf_L_t_1",58
"Vermis_4_5_t_1","Temporal_Inf_L_t_1",54
"Vermis_6_t_1","Temporal_Inf_L_t_1",58
"Vermis_7_t_1","Temporal_Inf_L_t_1",63
"Vermis_8_t_1","Temporal_Inf_L_t_1",56
"Vermis_9_t_1","Temporal_Inf_L_t_1",51
"Amygdala_L_t_0","Temporal_Inf_R_t_0",41
"Amygdala_R_t_0","Temporal_Inf_R_t_0",34
"Angular_L_t_0","Temporal_Inf_R_t_0",61
"Angular_R_t_0","Temporal_Inf_R_t_0",53
"Calcarine_L_t_0","Temporal_Inf_R_t_0",61
"Calcarine_R_t_0","Temporal_Inf_R_t_0",65
"Caudate_L_t_0","Temporal_Inf_R_t_0",54
"Caudate_R_t_0","Temporal_Inf_R_t_0",41
"Cerebelum_10_L_t_0","Temporal_Inf_R_t_0",50
"Cerebelum_10_L_t_1","Temporal_Inf_R_t_0",1
"Cerebelum_10_R_t_0","Temporal_Inf_R_t_0",46
"Cerebelum_3_L_t_0","Temporal_Inf_R_t_0",57
"Cerebelum_3_R_t_0","Temporal_Inf_R_t_0",58
"Cerebelum_4_5_L_t_0","Temporal_Inf_R_t_0",73
"Cerebelum_4_5_R_t_0","Temporal_Inf_R_t_0",67
"Cerebelum_6_L_t_0","Temporal_Inf_R_t_0",62
"Cerebelum_6_R_t_0","Temporal_Inf_R_t_0",51
"Cerebelum_7b_L_t_0","Temporal_Inf_R_t_0",49
"Cerebelum_7b_R_t_0","Temporal_Inf_R_t_0",43
"Cerebelum_8_L_t_0","Temporal_Inf_R_t_0",41
"Cerebelum_8_R_t_0","Temporal_Inf_R_t_0",53
"Cerebelum_9_L_t_0","Temporal_Inf_R_t_0",69
"Cerebelum_9_R_t_0","Temporal_Inf_R_t_0",58
"Cerebelum_Crus1_L_t_0","Temporal_Inf_R_t_0",44
"Cerebelum_Crus1_R_t_0","Temporal_Inf_R_t_0",60
"Cerebelum_Crus2_L_t_0","Temporal_Inf_R_t_0",26
"Cerebelum_Crus2_R_t_0","Temporal_Inf_R_t_0",40
"Cingulum_Ant_L_t_0","Temporal_Inf_R_t_0",75
"Cingulum_Ant_R_t_0","Temporal_Inf_R_t_0",72
"Cingulum_Mid_L_t_0","Temporal_Inf_R_t_0",80
"Cingulum_Mid_R_t_0","Temporal_Inf_R_t_0",86
"Cingulum_Post_L_t_0","Temporal_Inf_R_t_0",51
"Cingulum_Post_R_t_0","Temporal_Inf_R_t_0",45
"Cuneus_L_t_0","Temporal_Inf_R_t_0",57
"Cuneus_R_t_0","Temporal_Inf_R_t_0",46
"DVARS_t_0","Temporal_Inf_R_t_0",22
"DVARS_t_1","Temporal_Inf_R_t_0",42
"Frontal_Inf_Oper_L_t_0","Temporal_Inf_R_t_0",76
"Frontal_Inf_Oper_R_t_0","Temporal_Inf_R_t_0",51
"Frontal_Inf_Orb_L_t_0","Temporal_Inf_R_t_0",65
"Frontal_Inf_Orb_R_t_0","Temporal_Inf_R_t_0",52
"Frontal_Inf_Tri_L_t_0","Temporal_Inf_R_t_0",79
"Frontal_Inf_Tri_R_t_0","Temporal_Inf_R_t_0",40
"Frontal_Med_Orb_L_t_0","Temporal_Inf_R_t_0",43
"Frontal_Med_Orb_R_t_0","Temporal_Inf_R_t_0",35
"Frontal_Mid_L_t_0","Temporal_Inf_R_t_0",58
"Frontal_Mid_Orb_L_t_0","Temporal_Inf_R_t_0",58
"Frontal_Mid_Orb_L_t_1","Temporal_Inf_R_t_0",2
"Frontal_Mid_Orb_R_t_0","Temporal_Inf_R_t_0",40
"Frontal_Mid_R_t_0","Temporal_Inf_R_t_0",44
"Frontal_Sup_L_t_0","Temporal_Inf_R_t_0",49
"Frontal_Sup_L_t_1","Temporal_Inf_R_t_0",1
"Frontal_Sup_Medial_L_t_0","Temporal_Inf_R_t_0",48
"Frontal_Sup_Medial_R_t_0","Temporal_Inf_R_t_0",43
"Frontal_Sup_Orb_L_t_0","Temporal_Inf_R_t_0",38
"Frontal_Sup_Orb_R_t_0","Temporal_Inf_R_t_0",36
"Frontal_Sup_R_t_0","Temporal_Inf_R_t_0",31
"Fusiform_L_t_0","Temporal_Inf_R_t_0",41
"Fusiform_R_t_0","Temporal_Inf_R_t_0",89
"Heschl_L_t_0","Temporal_Inf_R_t_0",66
"Heschl_R_t_0","Temporal_Inf_R_t_0",44
"Hippocampus_L_t_0","Temporal_Inf_R_t_0",47
"Hippocampus_R_t_0","Temporal_Inf_R_t_0",41
"Insula_L_t_0","Temporal_Inf_R_t_0",64
"Insula_R_t_0","Temporal_Inf_R_t_0",51
"Lingual_L_t_0","Temporal_Inf_R_t_0",45
"Lingual_R_t_0","Temporal_Inf_R_t_0",62
"Occipital_Inf_L_t_0","Temporal_Inf_R_t_0",45
"Occipital_Inf_R_t_0","Temporal_Inf_R_t_0",54
"Occipital_Mid_L_t_0","Temporal_Inf_R_t_0",57
"Occipital_Mid_R_t_0","Temporal_Inf_R_t_0",52
"Occipital_Sup_L_t_0","Temporal_Inf_R_t_0",45
"Occipital_Sup_R_t_0","Temporal_Inf_R_t_0",42
"Olfactory_L_t_0","Temporal_Inf_R_t_0",54
"Olfactory_R_t_0","Temporal_Inf_R_t_0",27
"Pallidum_L_t_0","Temporal_Inf_R_t_0",49
"Pallidum_R_t_0","Temporal_Inf_R_t_0",38
"Paracentral_Lobule_L_t_0","Temporal_Inf_R_t_0",36
"Paracentral_Lobule_R_t_0","Temporal_Inf_R_t_0",33
"ParaHippocampal_L_t_0","Temporal_Inf_R_t_0",63
"ParaHippocampal_R_t_0","Temporal_Inf_R_t_0",54
"Parietal_Inf_L_t_0","Temporal_Inf_R_t_0",61
"Parietal_Inf_R_t_0","Temporal_Inf_R_t_0",39
"Parietal_Sup_L_t_0","Temporal_Inf_R_t_0",55
"Parietal_Sup_R_t_0","Temporal_Inf_R_t_0",36
"Postcentral_L_t_0","Temporal_Inf_R_t_0",62
"Postcentral_R_t_0","Temporal_Inf_R_t_0",37
"Precentral_L_t_0","Temporal_Inf_R_t_0",43
"Precentral_R_t_0","Temporal_Inf_R_t_0",29
"Precuneus_L_t_0","Temporal_Inf_R_t_0",56
"Precuneus_R_t_0","Temporal_Inf_R_t_0",41
"Putamen_L_t_0","Temporal_Inf_R_t_0",55
"Putamen_R_t_0","Temporal_Inf_R_t_0",48
"Rectus_L_t_0","Temporal_Inf_R_t_0",49
"Rectus_R_t_0","Temporal_Inf_R_t_0",47
"Rolandic_Oper_L_t_0","Temporal_Inf_R_t_0",69
"Rolandic_Oper_R_t_0","Temporal_Inf_R_t_0",47
"Scan_no_t_0","Temporal_Inf_R_t_0",10
"Supp_Motor_Area_L_t_0","Temporal_Inf_R_t_0",37
"Supp_Motor_Area_R_t_0","Temporal_Inf_R_t_0",28
"SupraMarginal_L_t_0","Temporal_Inf_R_t_0",49
"SupraMarginal_R_t_0","Temporal_Inf_R_t_0",60
"Temporal_Inf_L_t_0","Temporal_Inf_R_t_0",31
"Temporal_Inf_R_t_1","Temporal_Inf_R_t_0",100
"Temporal_Mid_L_t_0","Temporal_Inf_R_t_0",40
"Temporal_Mid_R_t_0","Temporal_Inf_R_t_0",72
"Temporal_Pole_Mid_L_t_0","Temporal_Inf_R_t_0",46
"Temporal_Pole_Mid_R_t_0","Temporal_Inf_R_t_0",41
"Temporal_Pole_Mid_R_t_1","Temporal_Inf_R_t_0",1
"Temporal_Pole_Sup_L_t_0","Temporal_Inf_R_t_0",55
"Temporal_Pole_Sup_L_t_1","Temporal_Inf_R_t_0",1
"Temporal_Pole_Sup_R_t_0","Temporal_Inf_R_t_0",54
"Temporal_Sup_L_t_0","Temporal_Inf_R_t_0",62
"Temporal_Sup_R_t_0","Temporal_Inf_R_t_0",62
"Thalamus_L_t_0","Temporal_Inf_R_t_0",57
"Thalamus_R_t_0","Temporal_Inf_R_t_0",32
"Vermis_1_2_t_0","Temporal_Inf_R_t_0",36
"Vermis_1_2_t_1","Temporal_Inf_R_t_0",1
"Vermis_10_t_0","Temporal_Inf_R_t_0",22
"Vermis_3_t_0","Temporal_Inf_R_t_0",46
"Vermis_4_5_t_0","Temporal_Inf_R_t_0",54
"Vermis_6_t_0","Temporal_Inf_R_t_0",49
"Vermis_7_t_0","Temporal_Inf_R_t_0",38
"Vermis_8_t_0","Temporal_Inf_R_t_0",36
"Vermis_9_t_0","Temporal_Inf_R_t_0",61
"Amygdala_L_t_1","Temporal_Inf_R_t_1",41
"Amygdala_R_t_1","Temporal_Inf_R_t_1",34
"Angular_L_t_1","Temporal_Inf_R_t_1",61
"Angular_R_t_1","Temporal_Inf_R_t_1",53
"Calcarine_L_t_1","Temporal_Inf_R_t_1",61
"Calcarine_R_t_1","Temporal_Inf_R_t_1",65
"Caudate_L_t_1","Temporal_Inf_R_t_1",54
"Caudate_R_t_1","Temporal_Inf_R_t_1",41
"Cerebelum_10_L_t_1","Temporal_Inf_R_t_1",50
"Cerebelum_10_R_t_1","Temporal_Inf_R_t_1",46
"Cerebelum_3_L_t_1","Temporal_Inf_R_t_1",57
"Cerebelum_3_R_t_1","Temporal_Inf_R_t_1",58
"Cerebelum_4_5_L_t_1","Temporal_Inf_R_t_1",73
"Cerebelum_4_5_R_t_1","Temporal_Inf_R_t_1",67
"Cerebelum_6_L_t_1","Temporal_Inf_R_t_1",62
"Cerebelum_6_R_t_1","Temporal_Inf_R_t_1",51
"Cerebelum_7b_L_t_1","Temporal_Inf_R_t_1",49
"Cerebelum_7b_R_t_1","Temporal_Inf_R_t_1",43
"Cerebelum_8_L_t_1","Temporal_Inf_R_t_1",41
"Cerebelum_8_R_t_1","Temporal_Inf_R_t_1",53
"Cerebelum_9_L_t_1","Temporal_Inf_R_t_1",69
"Cerebelum_9_R_t_1","Temporal_Inf_R_t_1",58
"Cerebelum_Crus1_L_t_1","Temporal_Inf_R_t_1",44
"Cerebelum_Crus1_R_t_1","Temporal_Inf_R_t_1",60
"Cerebelum_Crus2_L_t_1","Temporal_Inf_R_t_1",26
"Cerebelum_Crus2_R_t_1","Temporal_Inf_R_t_1",40
"Cingulum_Ant_L_t_1","Temporal_Inf_R_t_1",75
"Cingulum_Ant_R_t_1","Temporal_Inf_R_t_1",72
"Cingulum_Mid_L_t_1","Temporal_Inf_R_t_1",80
"Cingulum_Mid_R_t_1","Temporal_Inf_R_t_1",86
"Cingulum_Post_L_t_1","Temporal_Inf_R_t_1",51
"Cingulum_Post_R_t_1","Temporal_Inf_R_t_1",45
"Cuneus_L_t_1","Temporal_Inf_R_t_1",57
"Cuneus_R_t_1","Temporal_Inf_R_t_1",46
"DVARS_t_1","Temporal_Inf_R_t_1",22
"Frontal_Inf_Oper_L_t_1","Temporal_Inf_R_t_1",76
"Frontal_Inf_Oper_R_t_1","Temporal_Inf_R_t_1",51
"Frontal_Inf_Orb_L_t_1","Temporal_Inf_R_t_1",65
"Frontal_Inf_Orb_R_t_1","Temporal_Inf_R_t_1",52
"Frontal_Inf_Tri_L_t_1","Temporal_Inf_R_t_1",79
"Frontal_Inf_Tri_R_t_1","Temporal_Inf_R_t_1",40
"Frontal_Med_Orb_L_t_1","Temporal_Inf_R_t_1",43
"Frontal_Med_Orb_R_t_1","Temporal_Inf_R_t_1",35
"Frontal_Mid_L_t_1","Temporal_Inf_R_t_1",58
"Frontal_Mid_Orb_L_t_1","Temporal_Inf_R_t_1",58
"Frontal_Mid_Orb_R_t_1","Temporal_Inf_R_t_1",40
"Frontal_Mid_R_t_1","Temporal_Inf_R_t_1",44
"Frontal_Sup_L_t_1","Temporal_Inf_R_t_1",49
"Frontal_Sup_Medial_L_t_1","Temporal_Inf_R_t_1",48
"Frontal_Sup_Medial_R_t_1","Temporal_Inf_R_t_1",43
"Frontal_Sup_Orb_L_t_1","Temporal_Inf_R_t_1",38
"Frontal_Sup_Orb_R_t_1","Temporal_Inf_R_t_1",36
"Frontal_Sup_R_t_1","Temporal_Inf_R_t_1",31
"Fusiform_L_t_1","Temporal_Inf_R_t_1",41
"Fusiform_R_t_1","Temporal_Inf_R_t_1",89
"Heschl_L_t_1","Temporal_Inf_R_t_1",66
"Heschl_R_t_1","Temporal_Inf_R_t_1",44
"Hippocampus_L_t_1","Temporal_Inf_R_t_1",47
"Hippocampus_R_t_1","Temporal_Inf_R_t_1",41
"Insula_L_t_1","Temporal_Inf_R_t_1",64
"Insula_R_t_1","Temporal_Inf_R_t_1",51
"Lingual_L_t_1","Temporal_Inf_R_t_1",45
"Lingual_R_t_1","Temporal_Inf_R_t_1",62
"Occipital_Inf_L_t_1","Temporal_Inf_R_t_1",45
"Occipital_Inf_R_t_1","Temporal_Inf_R_t_1",54
"Occipital_Mid_L_t_1","Temporal_Inf_R_t_1",57
"Occipital_Mid_R_t_1","Temporal_Inf_R_t_1",52
"Occipital_Sup_L_t_1","Temporal_Inf_R_t_1",45
"Occipital_Sup_R_t_1","Temporal_Inf_R_t_1",42
"Olfactory_L_t_1","Temporal_Inf_R_t_1",54
"Olfactory_R_t_1","Temporal_Inf_R_t_1",27
"Pallidum_L_t_1","Temporal_Inf_R_t_1",49
"Pallidum_R_t_1","Temporal_Inf_R_t_1",38
"Paracentral_Lobule_L_t_1","Temporal_Inf_R_t_1",36
"Paracentral_Lobule_R_t_1","Temporal_Inf_R_t_1",33
"ParaHippocampal_L_t_1","Temporal_Inf_R_t_1",63
"ParaHippocampal_R_t_1","Temporal_Inf_R_t_1",54
"Parietal_Inf_L_t_1","Temporal_Inf_R_t_1",61
"Parietal_Inf_R_t_1","Temporal_Inf_R_t_1",39
"Parietal_Sup_L_t_1","Temporal_Inf_R_t_1",55
"Parietal_Sup_R_t_1","Temporal_Inf_R_t_1",36
"Postcentral_L_t_1","Temporal_Inf_R_t_1",62
"Postcentral_R_t_1","Temporal_Inf_R_t_1",37
"Precentral_L_t_1","Temporal_Inf_R_t_1",43
"Precentral_R_t_1","Temporal_Inf_R_t_1",29
"Precuneus_L_t_1","Temporal_Inf_R_t_1",56
"Precuneus_R_t_1","Temporal_Inf_R_t_1",41
"Putamen_L_t_1","Temporal_Inf_R_t_1",55
"Putamen_R_t_1","Temporal_Inf_R_t_1",48
"Rectus_L_t_1","Temporal_Inf_R_t_1",49
"Rectus_R_t_1","Temporal_Inf_R_t_1",47
"Rolandic_Oper_L_t_1","Temporal_Inf_R_t_1",69
"Rolandic_Oper_R_t_1","Temporal_Inf_R_t_1",47
"Scan_no_t_1","Temporal_Inf_R_t_1",10
"Supp_Motor_Area_L_t_1","Temporal_Inf_R_t_1",37
"Supp_Motor_Area_R_t_1","Temporal_Inf_R_t_1",28
